host_iso8601,host_unix_ns,elapsed_s,rx_interval_ms,record_type,stm32_time_ms,rx_present,rx_seq,pi_time_ms,tracking_valid,rx_age_ms,packet_x_cm,estimate_valid,accepted_raw_x_cm,estimated_x_cm,target_x_cm,estimated_vx_cm_s,motor_angle_deg,angle_command_deg,brake_p_offset_deg,terminal_offset_deg,brake_p_active,terminal_push_active,terminal_trim_active,terminal_brake_gate_active,sequence_stage,vision_age_ms,x_changed,x_unchanged_ms,raw_line
2026-09-23T14:22:30.507+08:00,1790144550507612700,0.557613,5.116,vision_sample,15029,1,5262,4576152,0,20,0.0,1,,-8.8,,15.950000000000001,,,,,,,,,,22,1,0.000,"V,15029,5262,4576152,0,20,0,1,-880,1595,22"
2026-09-23T14:22:30.512+08:00,1790144550512645600,0.562645,5.032,vision_sample,15034,1,5262,4576152,0,25,0.0,1,,-8.8,,15.950000000000001,,,,,,,,,,26,0,5.032,"V,15034,5262,4576152,0,25,0,1,-880,1595,26"
2026-09-23T14:22:30.517+08:00,1790144550517610300,0.567610,4.965,vision_sample,15039,1,5262,4576152,0,30,0.0,1,,-8.71,,15.950000000000001,,,,,,,,,,32,1,0.000,"V,15039,5262,4576152,0,30,0,1,-871,1595,32"
2026-09-23T14:22:30.522+08:00,1790144550522463600,0.572476,4.866,vision_sample,15044,1,5262,4576152,0,35,0.0,1,,-8.61,,15.950000000000001,,,,,,,,,,36,1,0.000,"V,15044,5262,4576152,0,35,0,1,-861,1595,36"
2026-09-23T14:22:30.527+08:00,1790144550527507000,0.577519,5.043,vision_sample,15049,1,5263,4576161,1,1,-8.83,1,,-8.51,,15.950000000000001,,,,,,,,,,42,1,0.000,"V,15049,5263,4576161,1,1,-883,1,-851,1595,42"
2026-09-23T14:22:30.532+08:00,1790144550532436300,0.582449,4.929,vision_sample,15054,1,5266,4576185,0,1,0.0,1,,-8.620000000000001,,15.8,,,,,,,,,,2,1,0.000,"V,15054,5266,4576185,0,1,0,1,-862,1580,2"
2026-09-23T14:22:30.537+08:00,1790144550537452800,0.587466,5.017,vision_sample,15059,1,5268,4576197,1,3,-8.41,1,,-8.5,,17.26,,,,,,,,,,3,1,0.000,"V,15059,5268,4576197,1,3,-841,1,-850,1726,3"
2026-09-23T14:22:30.542+08:00,1790144550542560200,0.592559,5.093,vision_sample,15064,1,5268,4576197,1,8,-8.41,1,,-8.5,,17.26,,,,,,,,,,7,0,5.093,"V,15064,5268,4576197,1,8,-841,1,-850,1726,7"
2026-09-23T14:22:30.547+08:00,1790144550547485100,0.597497,4.938,vision_sample,15069,1,5268,4576197,1,13,-8.41,1,,-8.4,,17.26,,,,,,,,,,13,1,0.000,"V,15069,5268,4576197,1,13,-841,1,-840,1726,13"
2026-09-23T14:22:30.552+08:00,1790144550552454000,0.602467,4.970,vision_sample,15074,1,5268,4576197,1,18,-8.41,1,,-8.290000000000001,,17.26,,,,,,,,,,17,1,0.000,"V,15074,5268,4576197,1,18,-841,1,-829,1726,17"
2026-09-23T14:22:30.557+08:00,1790144550557452300,0.607465,4.999,vision_sample,15079,1,5268,4576197,1,23,-8.41,1,,-8.19,,17.26,,,,,,,,,,23,1,0.000,"V,15079,5268,4576197,1,23,-841,1,-819,1726,23"
2026-09-23T14:22:30.562+08:00,1790144550562521600,0.612521,5.056,vision_sample,15084,1,5268,4576197,1,28,-8.41,1,,-8.09,,17.26,,,,,,,,,,27,1,0.000,"V,15084,5268,4576197,1,28,-841,1,-809,1726,27"
2026-09-23T14:22:30.567+08:00,1790144550567577200,0.617575,5.054,vision_sample,15089,1,5268,4576197,1,33,-8.41,1,,-7.98,,17.26,,,,,,,,,,33,1,0.000,"V,15089,5268,4576197,1,33,-841,1,-798,1726,33"
2026-09-23T14:22:30.572+08:00,1790144550572453300,0.622466,4.891,vision_sample,15094,1,5268,4576197,1,38,-8.41,1,,-7.98,,17.26,,,,,,,,,,37,0,4.891,"V,15094,5268,4576197,1,38,-841,1,-798,1726,37"
2026-09-23T14:22:30.577+08:00,1790144550577465200,0.627478,5.012,vision_sample,15099,1,5268,4576197,1,43,-8.41,1,,-7.88,,17.26,,,,,,,,,,43,1,0.000,"V,15099,5268,4576197,1,43,-841,1,-788,1726,43"
2026-09-23T14:22:30.582+08:00,1790144550582430300,0.632443,4.965,vision_sample,15104,1,5272,4576227,1,1,-7.95,1,,-8.0,,15.75,,,,,,,,,,3,1,0.000,"V,15104,5272,4576227,1,1,-795,1,-800,1575,3"
2026-09-23T14:22:30.586+08:00,1790144550586517900,0.636530,4.088,vision_sample,15109,1,5275,4576249,0,1,0.0,1,,-7.83,,18.05,,,,,,,,,,2,1,0.000,"V,15109,5275,4576249,0,1,0,1,-783,1805,2"
2026-09-23T14:22:30.591+08:00,1790144550591518800,0.641532,5.001,vision_sample,15114,1,5275,4576249,0,6,0.0,1,,-7.79,,18.63,,,,,,,,,,6,1,0.000,"V,15114,5275,4576249,0,6,0,1,-779,1863,6"
2026-09-23T14:22:30.596+08:00,1790144550596531600,0.646544,5.012,vision_sample,15119,1,5275,4576249,0,11,0.0,1,,-7.67,,18.63,,,,,,,,,,12,1,0.000,"V,15119,5275,4576249,0,11,0,1,-767,1863,12"
2026-09-23T14:22:30.601+08:00,1790144550601525200,0.651538,4.994,vision_sample,15124,1,5275,4576249,0,16,0.0,1,,-7.5600000000000005,,18.63,,,,,,,,,,16,1,0.000,"V,15124,5275,4576249,0,16,0,1,-756,1863,16"
2026-09-23T14:22:30.606+08:00,1790144550606524500,0.656536,4.998,vision_sample,15129,1,5275,4576249,0,21,0.0,1,,-7.45,,18.63,,,,,,,,,,22,1,0.000,"V,15129,5275,4576249,0,21,0,1,-745,1863,22"
2026-09-23T14:22:30.611+08:00,1790144550611613700,0.661612,5.076,vision_sample,15134,1,5275,4576249,0,26,0.0,1,,-7.45,,18.63,,,,,,,,,,26,0,5.076,"V,15134,5275,4576249,0,26,0,1,-745,1863,26"
2026-09-23T14:22:30.616+08:00,1790144550616658300,0.666657,5.045,vision_sample,15139,1,5275,4576249,0,31,0.0,1,,-7.34,,18.63,,,,,,,,,,32,1,0.000,"V,15139,5275,4576249,0,31,0,1,-734,1863,32"
2026-09-23T14:22:30.621+08:00,1790144550621504300,0.671517,4.860,vision_sample,15144,1,5275,4576249,0,36,0.0,1,,-7.23,,18.63,,,,,,,,,,36,1,0.000,"V,15144,5275,4576249,0,36,0,1,-723,1863,36"
2026-09-23T14:22:30.626+08:00,1790144550626559900,0.676560,5.043,vision_sample,15149,1,5275,4576249,0,41,0.0,1,,-7.11,,18.63,,,,,,,,,,42,1,0.000,"V,15149,5275,4576249,0,41,0,1,-711,1863,42"
2026-09-23T14:22:30.631+08:00,1790144550631594800,0.681594,5.034,vision_sample,15154,1,5278,4576278,1,2,-7.26,1,,-7.25,,18.35,,,,,,,,,,2,1,0.000,"V,15154,5278,4576278,1,2,-726,1,-725,1835,2"
2026-09-23T14:22:30.636+08:00,1790144550636463700,0.686476,4.882,vision_sample,15159,1,5281,4576297,1,2,-7.01,1,,-7.11,,20.11,,,,,,,,,,2,1,0.000,"V,15159,5281,4576297,1,2,-701,1,-711,2011,2"
2026-09-23T14:22:30.641+08:00,1790144550641480600,0.691492,5.016,vision_sample,15164,1,5281,4576297,1,7,-7.01,1,,-7.11,,20.11,,,,,,,,,,6,0,5.016,"V,15164,5281,4576297,1,7,-701,1,-711,2011,6"
2026-09-23T14:22:30.646+08:00,1790144550646507400,0.696520,5.027,vision_sample,15169,1,5281,4576297,1,12,-7.01,1,,-6.99,,20.11,,,,,,,,,,12,1,0.000,"V,15169,5281,4576297,1,12,-701,1,-699,2011,12"
2026-09-23T14:22:30.651+08:00,1790144550651468500,0.701481,4.961,vision_sample,15174,1,5281,4576297,1,17,-7.01,1,,-6.87,,20.11,,,,,,,,,,16,1,0.000,"V,15174,5281,4576297,1,17,-701,1,-687,2011,16"
2026-09-23T14:22:30.656+08:00,1790144550656476300,0.706488,5.008,vision_sample,15179,1,5281,4576297,1,22,-7.01,1,,-6.75,,20.11,,,,,,,,,,22,1,0.000,"V,15179,5281,4576297,1,22,-701,1,-675,2011,22"
2026-09-23T14:22:30.661+08:00,1790144550661579100,0.711580,5.091,vision_sample,15184,1,5281,4576297,1,27,-7.01,1,,-6.63,,20.11,,,,,,,,,,26,1,0.000,"V,15184,5281,4576297,1,27,-701,1,-663,2011,26"
2026-09-23T14:22:30.666+08:00,1790144550666591400,0.716591,5.012,vision_sample,15189,1,5281,4576297,1,32,-7.01,1,,-6.51,,20.11,,,,,,,,,,32,1,0.000,"V,15189,5281,4576297,1,32,-701,1,-651,2011,32"
2026-09-23T14:22:30.671+08:00,1790144550671566000,0.721564,4.973,vision_sample,15194,1,5281,4576297,1,37,-7.01,1,,-6.51,,20.11,,,,,,,,,,36,0,4.973,"V,15194,5281,4576297,1,37,-701,1,-651,2011,36"
2026-09-23T14:22:30.676+08:00,1790144550676464800,0.726477,4.913,vision_sample,15199,1,5281,4576297,1,42,-7.01,1,,-6.390000000000001,,20.11,,,,,,,,,,42,1,0.000,"V,15199,5281,4576297,1,42,-701,1,-639,2011,42"
2026-09-23T14:22:30.681+08:00,1790144550681441700,0.731454,4.977,vision_sample,15204,1,5284,4576317,1,1,-6.54,1,,-6.53,,16.4,,,,,,,,,,46,1,0.000,"V,15204,5284,4576317,1,1,-654,1,-653,1640,46"
2026-09-23T14:22:30.686+08:00,1790144550686485600,0.736484,5.030,vision_sample,15209,1,5287,4576347,1,1,-6.01,1,,-6.45,,17.63,,,,,,,,,,3,1,0.000,"V,15209,5287,4576347,1,1,-601,1,-645,1763,3"
2026-09-23T14:22:30.690+08:00,1790144550690657500,0.740656,4.172,vision_sample,15214,1,5288,4576348,0,5,0.0,1,,-6.390000000000001,,18.46,,,,,,,,,,7,1,0.000,"V,15214,5288,4576348,0,5,0,1,-639,1846,7"
2026-09-23T14:22:30.695+08:00,1790144550695524700,0.745537,4.881,vision_sample,15219,1,5288,4576348,0,10,0.0,1,,-6.28,,18.46,,,,,,,,,,13,1,0.000,"V,15219,5288,4576348,0,10,0,1,-628,1846,13"
2026-09-23T14:22:30.700+08:00,1790144550700530300,0.750542,5.005,vision_sample,15224,1,5288,4576348,0,15,0.0,1,,-6.17,,18.46,,,,,,,,,,17,1,0.000,"V,15224,5288,4576348,0,15,0,1,-617,1846,17"
2026-09-23T14:22:30.705+08:00,1790144550705530400,0.755543,5.000,vision_sample,15229,1,5288,4576348,0,20,0.0,1,,-6.0600000000000005,,18.46,,,,,,,,,,23,1,0.000,"V,15229,5288,4576348,0,20,0,1,-606,1846,23"
2026-09-23T14:22:30.710+08:00,1790144550710495200,0.760508,4.965,vision_sample,15234,1,5288,4576348,0,25,0.0,1,,-6.0600000000000005,,18.46,,,,,,,,,,27,0,4.965,"V,15234,5288,4576348,0,25,0,1,-606,1846,27"
2026-09-23T14:22:30.715+08:00,1790144550715488400,0.765501,4.993,vision_sample,15239,1,5288,4576348,0,30,0.0,1,,-5.94,,18.46,,,,,,,,,,33,1,0.000,"V,15239,5288,4576348,0,30,0,1,-594,1846,33"
2026-09-23T14:22:30.720+08:00,1790144550720617500,0.770614,5.113,vision_sample,15244,1,5288,4576348,0,35,0.0,1,,-5.83,,18.46,,,,,,,,,,37,1,0.000,"V,15244,5288,4576348,0,35,0,1,-583,1846,37"
2026-09-23T14:22:30.725+08:00,1790144550725647500,0.775646,5.032,vision_sample,15249,1,5288,4576348,0,40,0.0,1,,-5.72,,18.46,,,,,,,,,,43,1,0.000,"V,15249,5288,4576348,0,40,0,1,-572,1846,43"
2026-09-23T14:22:30.730+08:00,1790144550730474600,0.780487,4.841,vision_sample,15254,1,5290,4576368,0,1,0.0,1,,-5.75,,18.25,,,,,,,,,,2,1,0.000,"V,15254,5290,4576368,0,1,0,1,-575,1825,2"
2026-09-23T14:22:30.735+08:00,1790144550735516900,0.785527,5.040,vision_sample,15259,1,5293,4576392,1,1,-5.51,1,,-5.8100000000000005,,17.37,,,,,,,,,,3,1,0.000,"V,15259,5293,4576392,1,1,-551,1,-581,1737,3"
2026-09-23T14:22:30.740+08:00,1790144550740435500,0.790448,4.922,vision_sample,15264,1,5295,4576404,0,3,0.0,1,,-5.64,,19.87,,,,,,,,,,4,1,0.000,"V,15264,5295,4576404,0,3,0,1,-564,1987,4"
2026-09-23T14:22:30.745+08:00,1790144550745461900,0.795475,5.026,vision_sample,15269,1,5295,4576404,0,8,0.0,1,,-5.5200000000000005,,19.87,,,,,,,,,,10,1,0.000,"V,15269,5295,4576404,0,8,0,1,-552,1987,10"
2026-09-23T14:22:30.750+08:00,1790144550750563300,0.800562,5.088,vision_sample,15274,1,5295,4576404,0,13,0.0,1,,-5.5200000000000005,,19.87,,,,,,,,,,14,0,5.088,"V,15274,5295,4576404,0,13,0,1,-552,1987,14"
2026-09-23T14:22:30.755+08:00,1790144550755470700,0.805484,4.921,vision_sample,15279,1,5295,4576404,0,18,0.0,1,,-5.4,,19.87,,,,,,,,,,20,1,0.000,"V,15279,5295,4576404,0,18,0,1,-540,1987,20"
2026-09-23T14:22:30.760+08:00,1790144550760475200,0.810487,5.003,vision_sample,15284,1,5295,4576404,0,23,0.0,1,,-5.28,,19.87,,,,,,,,,,24,1,0.000,"V,15284,5295,4576404,0,23,0,1,-528,1987,24"
2026-09-23T14:22:30.765+08:00,1790144550765434900,0.815448,4.961,vision_sample,15289,1,5295,4576404,0,28,0.0,1,,-5.16,,19.87,,,,,,,,,,30,1,0.000,"V,15289,5295,4576404,0,28,0,1,-516,1987,30"
2026-09-23T14:22:30.770+08:00,1790144550770520500,0.820520,5.072,vision_sample,15294,1,5295,4576404,0,33,0.0,1,,-5.04,,19.87,,,,,,,,,,34,1,0.000,"V,15294,5295,4576404,0,33,0,1,-504,1987,34"
2026-09-23T14:22:30.775+08:00,1790144550775530600,0.825529,5.009,vision_sample,15299,1,5295,4576404,0,38,0.0,1,,-4.92,,19.87,,,,,,,,,,40,1,0.000,"V,15299,5295,4576404,0,38,0,1,-492,1987,40"
2026-09-23T14:22:30.780+08:00,1790144550780465600,0.830478,4.949,vision_sample,15304,1,5297,4576419,1,1,-5.24,1,,-4.92,,19.87,,,,,,,,,,44,0,4.949,"V,15304,5297,4576419,1,1,-524,1,-492,1987,44"
2026-09-23T14:22:30.785+08:00,1790144550785442400,0.835455,4.977,vision_sample,15309,1,5300,4576437,1,1,-4.97,1,,-5.03,,18.650000000000002,,,,,,,,,,3,1,0.000,"V,15309,5300,4576437,1,1,-497,1,-503,1865,3"
2026-09-23T14:22:30.790+08:00,1790144550790430300,0.840443,4.988,vision_sample,15314,1,5301,4576449,1,4,-4.71,1,,-4.9,,20.41,,,,,,,,,,3,1,0.000,"V,15314,5301,4576449,1,4,-471,1,-490,2041,3"
2026-09-23T14:22:30.795+08:00,1790144550795453000,0.845453,5.009,vision_sample,15319,1,5301,4576449,1,9,-4.71,1,,-4.78,,20.41,,,,,,,,,,9,1,0.000,"V,15319,5301,4576449,1,9,-471,1,-478,2041,9"
2026-09-23T14:22:30.800+08:00,1790144550800525300,0.850526,5.073,vision_sample,15324,1,5301,4576449,1,14,-4.71,1,,-4.78,,20.41,,,,,,,,,,13,0,5.073,"V,15324,5301,4576449,1,14,-471,1,-478,2041,13"
2026-09-23T14:22:30.805+08:00,1790144550805449000,0.855461,4.935,vision_sample,15329,1,5301,4576449,1,19,-4.71,1,,-4.66,,20.41,,,,,,,,,,19,1,0.000,"V,15329,5301,4576449,1,19,-471,1,-466,2041,19"
2026-09-23T14:22:30.810+08:00,1790144550810421800,0.860434,4.973,vision_sample,15334,1,5301,4576449,1,24,-4.71,1,,-4.54,,20.41,,,,,,,,,,23,1,0.000,"V,15334,5301,4576449,1,24,-471,1,-454,2041,23"
2026-09-23T14:22:30.815+08:00,1790144550815422600,0.865435,5.001,vision_sample,15339,1,5301,4576449,1,29,-4.71,1,,-4.41,,20.41,,,,,,,,,,29,1,0.000,"V,15339,5301,4576449,1,29,-471,1,-441,2041,29"
2026-09-23T14:22:30.820+08:00,1790144550820409900,0.870422,4.986,vision_sample,15344,1,5301,4576449,1,34,-4.71,1,,-4.29,,20.41,,,,,,,,,,33,1,0.000,"V,15344,5301,4576449,1,34,-471,1,-429,2041,33"
2026-09-23T14:22:30.825+08:00,1790144550825495700,0.875495,5.074,vision_sample,15349,1,5301,4576449,1,39,-4.71,1,,-4.17,,20.41,,,,,,,,,,39,1,0.000,"V,15349,5301,4576449,1,39,-471,1,-417,2041,39"
2026-09-23T14:22:30.829+08:00,1790144550829720900,0.879718,4.223,vision_sample,15354,1,5303,4576458,1,1,-4.44,1,,-4.36,,17.7,,,,,,,,,,43,1,0.000,"V,15354,5303,4576458,1,1,-444,1,-436,1770,43"
2026-09-23T14:22:30.834+08:00,1790144550834504700,0.884517,4.799,vision_sample,15359,1,5306,4576487,1,2,-4.17,1,,-4.32,,18.56,,,,,,,,,,2,1,0.000,"V,15359,5306,4576487,1,2,-417,1,-432,1856,2"
2026-09-23T14:22:30.839+08:00,1790144550839633400,0.889633,5.116,vision_sample,15364,1,5308,4576501,1,3,-3.9,1,,-4.14,,20.48,,,,,,,,,,2,1,0.000,"V,15364,5308,4576501,1,3,-390,1,-414,2048,2"
2026-09-23T14:22:30.844+08:00,1790144550844488200,0.894501,4.868,vision_sample,15369,1,5308,4576501,1,8,-3.9,1,,-4.0200000000000005,,20.48,,,,,,,,,,8,1,0.000,"V,15369,5308,4576501,1,8,-390,1,-402,2048,8"
2026-09-23T14:22:30.849+08:00,1790144550849513500,0.899526,5.025,vision_sample,15374,1,5308,4576501,1,13,-3.9,1,,-4.0200000000000005,,20.48,,,,,,,,,,12,0,5.025,"V,15374,5308,4576501,1,13,-390,1,-402,2048,12"
2026-09-23T14:22:30.854+08:00,1790144550854531700,0.904544,5.018,vision_sample,15379,1,5308,4576501,1,18,-3.9,1,,-3.89,,20.48,,,,,,,,,,18,1,0.000,"V,15379,5308,4576501,1,18,-390,1,-389,2048,18"
2026-09-23T14:22:30.859+08:00,1790144550859517600,0.909531,4.986,vision_sample,15384,1,5308,4576501,1,23,-3.9,1,,-3.77,,20.48,,,,,,,,,,22,1,0.000,"V,15384,5308,4576501,1,23,-390,1,-377,2048,22"
2026-09-23T14:22:30.864+08:00,1790144550864536100,0.914538,5.007,vision_sample,15389,1,5308,4576501,1,28,-3.9,1,,-3.65,,20.48,,,,,,,,,,28,1,0.000,"V,15389,5308,4576501,1,28,-390,1,-365,2048,28"
2026-09-23T14:22:30.869+08:00,1790144550869509200,0.919522,4.985,vision_sample,15394,1,5308,4576501,1,33,-3.9,1,,-3.5300000000000002,,20.48,,,,,,,,,,32,1,0.000,"V,15394,5308,4576501,1,33,-390,1,-353,2048,32"
2026-09-23T14:22:30.874+08:00,1790144550874491600,0.924494,4.972,vision_sample,15399,1,5308,4576501,1,38,-3.9,1,,-3.4,,20.48,,,,,,,,,,38,1,0.000,"V,15399,5308,4576501,1,38,-390,1,-340,2048,38"
2026-09-23T14:22:30.879+08:00,1790144550879523200,0.929523,5.029,vision_sample,15404,1,5310,4576517,1,1,-3.62,1,,-3.58,,20.17,,,,,,,,,,2,1,0.000,"V,15404,5310,4576517,1,1,-362,1,-358,2017,2"
2026-09-23T14:22:30.884+08:00,1790144550884516200,0.934528,5.005,vision_sample,15409,1,5313,4576540,1,1,-3.35,1,,-3.61,,19.72,,,,,,,,,,4,1,0.000,"V,15409,5313,4576540,1,1,-335,1,-361,1972,4"
2026-09-23T14:22:30.889+08:00,1790144550889451500,0.939464,4.936,vision_sample,15414,1,5314,4576548,1,5,-2.79,1,,-3.3200000000000003,,22.28,,,,,,,,,,4,1,0.000,"V,15414,5314,4576548,1,5,-279,1,-332,2228,4"
2026-09-23T14:22:30.894+08:00,1790144550894560800,0.944573,5.109,vision_sample,15419,1,5314,4576548,1,10,-2.79,1,,-3.19,,22.28,,,,,,,,,,10,1,0.000,"V,15419,5314,4576548,1,10,-279,1,-319,2228,10"
2026-09-23T14:22:30.899+08:00,1790144550899460600,0.949474,4.900,vision_sample,15424,1,5314,4576548,1,15,-2.79,1,,-3.0500000000000003,,22.28,,,,,,,,,,14,1,0.000,"V,15424,5314,4576548,1,15,-279,1,-305,2228,14"
2026-09-23T14:22:30.904+08:00,1790144550904522500,0.954521,5.048,vision_sample,15429,1,5314,4576548,1,20,-2.79,1,,-2.92,,22.28,,,,,,,,,,20,1,0.000,"V,15429,5314,4576548,1,20,-279,1,-292,2228,20"
2026-09-23T14:22:30.909+08:00,1790144550909476400,0.959489,4.967,vision_sample,15434,1,5314,4576548,1,25,-2.79,1,,-2.92,,22.28,,,,,,,,,,24,0,4.967,"V,15434,5314,4576548,1,25,-279,1,-292,2228,24"
2026-09-23T14:22:30.914+08:00,1790144550914451600,0.964464,4.976,vision_sample,15439,1,5314,4576548,1,30,-2.79,1,,-2.79,,22.28,,,,,,,,,,30,1,0.000,"V,15439,5314,4576548,1,30,-279,1,-279,2228,30"
2026-09-23T14:22:30.919+08:00,1790144550919506100,0.969507,5.042,vision_sample,15444,1,5314,4576548,1,35,-2.79,1,,-2.65,,22.28,,,,,,,,,,34,1,0.000,"V,15444,5314,4576548,1,35,-279,1,-265,2228,34"
2026-09-23T14:22:30.924+08:00,1790144550924452800,0.974449,4.943,vision_sample,15449,1,5314,4576548,1,40,-2.79,1,,-2.52,,22.28,,,,,,,,,,40,1,0.000,"V,15449,5314,4576548,1,40,-279,1,-252,2228,40"
2026-09-23T14:22:30.928+08:00,1790144550928537900,0.978546,4.097,vision_sample,15454,1,5316,4576566,0,1,0.0,1,,-2.39,,22.28,,,,,,,,,,44,1,0.000,"V,15454,5316,4576566,0,1,0,1,-239,2228,44"
2026-09-23T14:22:30.933+08:00,1790144550933708900,0.983721,5.175,vision_sample,15459,1,5319,4576587,1,1,-2.5100000000000002,1,,-2.52,,20.32,,,,,,,,,,2,1,0.000,"V,15459,5319,4576587,1,1,-251,1,-252,2032,2"
2026-09-23T14:22:30.938+08:00,1790144550938515300,0.988528,4.807,vision_sample,15464,1,5321,4576597,1,3,-2.29,1,,-2.44,,21.3,,,,,,,,,,2,1,0.000,"V,15464,5321,4576597,1,3,-229,1,-244,2130,2"
2026-09-23T14:22:30.943+08:00,1790144550943493100,0.993506,4.978,vision_sample,15469,1,5321,4576597,1,8,-2.29,1,,-2.31,,21.3,,,,,,,,,,8,1,0.000,"V,15469,5321,4576597,1,8,-229,1,-231,2130,8"
2026-09-23T14:22:30.948+08:00,1790144550948522800,0.998536,5.030,vision_sample,15474,1,5321,4576597,1,13,-2.29,1,,-2.31,,21.3,,,,,,,,,,12,0,5.030,"V,15474,5321,4576597,1,13,-229,1,-231,2130,12"
2026-09-23T14:22:30.953+08:00,1790144550953553100,1.003559,5.024,vision_sample,15479,1,5321,4576597,1,18,-2.29,1,,-2.18,,21.3,,,,,,,,,,18,1,0.000,"V,15479,5321,4576597,1,18,-229,1,-218,2130,18"
2026-09-23T14:22:30.958+08:00,1790144550958497900,1.008511,4.952,vision_sample,15484,1,5321,4576597,1,23,-2.29,1,,-2.05,,21.3,,,,,,,,,,22,1,0.000,"V,15484,5321,4576597,1,23,-229,1,-205,2130,22"
2026-09-23T14:22:30.963+08:00,1790144550963527300,1.013540,5.029,vision_sample,15489,1,5321,4576597,1,28,-2.29,1,,-1.92,,21.3,,,,,,,,,,28,1,0.000,"V,15489,5321,4576597,1,28,-229,1,-192,2130,28"
2026-09-23T14:22:30.968+08:00,1790144550968505500,1.018518,4.978,vision_sample,15494,1,5321,4576597,1,33,-2.29,1,,-1.8,,21.3,,,,,,,,,,32,1,0.000,"V,15494,5321,4576597,1,33,-229,1,-180,2130,32"
2026-09-23T14:22:30.973+08:00,1790144550973484500,1.023498,4.979,vision_sample,15499,1,5321,4576597,1,38,-2.29,1,,-1.67,,21.3,,,,,,,,,,38,1,0.000,"V,15499,5321,4576597,1,38,-229,1,-167,2130,38"
2026-09-23T14:22:30.978+08:00,1790144550978476400,1.028489,4.992,vision_sample,15504,1,5322,4576607,1,2,-2.29,1,,-1.67,,21.3,,,,,,,,,,42,0,4.992,"V,15504,5322,4576607,1,2,-229,1,-167,2130,42"
2026-09-23T14:22:30.983+08:00,1790144550983748800,1.033761,5.272,vision_sample,15509,1,5325,4576627,1,2,-2.08,1,,-2.0100000000000002,,17.88,,,,,,,,,,2,1,0.000,"V,15509,5325,4576627,1,2,-208,1,-201,1788,2"
2026-09-23T14:22:30.988+08:00,1790144550988562900,1.038563,4.802,vision_sample,15514,1,5328,4576647,1,2,-1.42,1,,-1.93,,19.04,,,,,,,,,,4,1,0.000,"V,15514,5328,4576647,1,2,-142,1,-193,1904,4"
2026-09-23T14:22:30.993+08:00,1790144550993452000,1.043465,4.902,vision_sample,15519,1,5328,4576647,1,7,-1.42,1,,-1.75,,21.59,,,,,,,,,,7,1,0.000,"V,15519,5328,4576647,1,7,-142,1,-175,2159,7"
2026-09-23T14:22:30.998+08:00,1790144550998446100,1.048459,4.994,vision_sample,15524,1,5328,4576647,1,12,-1.42,1,,-1.62,,21.59,,,,,,,,,,11,1,0.000,"V,15524,5328,4576647,1,12,-142,1,-162,2159,11"
2026-09-23T14:22:31.003+08:00,1790144551003565000,1.053564,5.105,vision_sample,15529,1,5328,4576647,1,17,-1.42,1,,-1.49,,21.59,,,,,,,,,,17,1,0.000,"V,15529,5328,4576647,1,17,-142,1,-149,2159,17"
2026-09-23T14:22:31.008+08:00,1790144551008572100,1.058584,5.020,vision_sample,15534,1,5328,4576647,1,22,-1.42,1,,-1.36,,21.59,,,,,,,,,,21,1,0.000,"V,15534,5328,4576647,1,22,-142,1,-136,2159,21"
2026-09-23T14:22:31.013+08:00,1790144551013530900,1.063532,4.947,vision_sample,15539,1,5328,4576647,1,27,-1.42,1,,-1.23,,21.59,,,,,,,,,,27,1,0.000,"V,15539,5328,4576647,1,27,-142,1,-123,2159,27"
2026-09-23T14:22:31.018+08:00,1790144551018443500,1.068456,4.924,vision_sample,15544,1,5328,4576647,1,32,-1.42,1,,-1.23,,21.59,,,,,,,,,,31,0,4.924,"V,15544,5328,4576647,1,32,-142,1,-123,2159,31"
2026-09-23T14:22:31.023+08:00,1790144551023452200,1.073465,5.009,vision_sample,15549,1,5328,4576647,1,37,-1.42,1,,-1.1,,21.59,,,,,,,,,,37,1,0.000,"V,15549,5328,4576647,1,37,-142,1,-110,2159,37"
2026-09-23T14:22:31.027+08:00,1790144551027537500,1.077548,4.083,vision_sample,15554,1,5329,4576657,1,1,-1.42,1,,-0.97,,21.59,,,,,,,,,,41,1,0.000,"V,15554,5329,4576657,1,1,-142,1,-97,2159,41"
2026-09-23T14:22:31.032+08:00,1790144551032511500,1.082524,4.976,vision_sample,15559,1,5332,4576681,0,1,0.0,1,,-1.18,,20.580000000000002,,,,,,,,,,3,1,0.000,"V,15559,5332,4576681,0,1,0,1,-118,2058,3"
2026-09-23T14:22:31.038+08:00,1790144551038031200,1.088044,5.520,vision_sample,15564,1,5334,4576697,1,3,-1.0,1,,-1.08,,21.93,,,,,,,,,,2,1,0.000,"V,15564,5334,4576697,1,3,-100,1,-108,2193,2"
2026-09-23T14:22:31.042+08:00,1790144551042668100,1.092668,4.625,vision_sample,15569,1,5334,4576697,1,8,-1.0,1,,-0.9500000000000001,,21.93,,,,,,,,,,8,1,0.000,"V,15569,5334,4576697,1,8,-100,1,-95,2193,8"
2026-09-23T14:22:31.047+08:00,1790144551047505600,1.097518,4.849,vision_sample,15574,1,5334,4576697,1,13,-1.0,1,,-0.9500000000000001,,21.93,,,,,,,,,,12,0,4.849,"V,15574,5334,4576697,1,13,-100,1,-95,2193,12"
